Ref.Sig.R2	Ref.Sig.R4	Ref.Sig.R6a	Ref.Sig.R1	Ref.Sig.R7	Ref.Sig.R5	Ref.Sig.R6b	Ref.Sig.R8	Ref.Sig.R3	Ref.Sig.R9	Ref.Sig.R10	Ref.Sig.R11	Ref.Sig.R12	Ref.Sig.R13	Ref.Sig.R14	Ref.Sig.R15	Ref.Sig.R16	Ref.Sig.R17	Ref.Sig.R18	Ref.Sig.R19	Ref.Sig.R20	unassigned
A130_fuzzy_called_somatic	215.272123469293	0	0	0	0	0	0	0	0	154.068444712781	0	0	0	0	0	0	0	0	77.5711280155023	0	0	154.088303802424
A139_fuzzy_called_somatic	86.2501793453691	0	0	0	0	0	0	0	17.5673106101068	134.841137234016	0	0	0	0	16.9942358348349	0	0	0	0	0	0	14.347136975673
A13D_fuzzy_called_somatic	62.0277541479313	0	0	367.791044000443	0	0	0	0	0	186.339070818438	0	0	0	0	0	0	0	0	0	0	0	20.842131033188
A13J_fuzzy_called_somatic	106.078829906701	0	0	0	0	33.0001156581824	0	0	0	137.874776121173	0	0	0	0	0	0	0	0	0	0	0	32.0462783139429
A13L_fuzzy_called_somatic	44.2548176154254	0	0	0	0	0	0	0	21.3647347002016	138.019022975166	0	0	0	0	0	0	0	0	0	0	0	0.361424709207313
A13R_fuzzy_called_somatic	45.8257456315132	0	0	0	0	0	0	0	18.2832574670789	126.092233900095	0	0	0	0	0	0	0	0	0	0	0	4.79876300131238
A13W_fuzzy_called_somatic	45.0763246899793	0	0	0	0	0	0	0	15.1970954801258	137.652949306568	0	0	0	0	0	0	0	0	0	0	0	7.07363052332659
A148_fuzzy_called_somatic	83.8109745082247	0	0	0	0	0	0	0	20.10427959542	144.605353672995	0	0	0	0	14.0262214006927	0	0	0	0	0	0	9.45317082266786
A14P_fuzzy_called_somatic	181.160576746815	0	0	234.921467554361	0	0	0	0	0	190.321468546103	0	0	0	0	46.6550206093018	0	0	0	0	0	0	74.941466543419
A14X_fuzzy_called_somatic	102.762563601903	0	0	0	0	0	0	0	29.283954113397	185.065200278414	0	23.5786522970445	0	0	0	0	0	0	0	0	0	16.3096297092418
A152_fuzzy_called_somatic	115.11831502364	0	0	0	0	0	0	0	20.3768343039436	135.758724732648	0	0	0	0	0	0	0	0	0	0	0	5.74612593976838
A156_fuzzy_called_somatic	83.61677648901	0	0	0	0	0	0	0	30.4011879382169	152.596336075161	0	0	0	0	0	0	0	0	0	0	0	5.38569949761217
A15E_fuzzy_called_somatic	54.5084096909073	0	0	0	0	0	0	0	21.2614692846637	135.285364392381	0	0	0	0	31.3555830036723	0	0	0	0	0	0	1.58917362837616
A15H_fuzzy_called_somatic	96.4524889236414	0	89.3696807041994	0	0	0	38.1028436988381	0	0	143.743433162015	0	28.5468144259757	0	0	0	0	0	0	0	0	0	50.7847390853308
A15K_fuzzy_called_somatic	138.765033041932	0	0	0	0	0	0	0	18.7701373328445	132.262178098666	0	0	0	0	0	0	0	0	0	0	0	11.2026515265582
A16G_fuzzy_called_somatic	104.195401144473	0	0	37.0340989310212	0	0	0	0	36.1939922417502	157.881091482272	0	0	0	0	0	0	0	0	0	0	0	0.69541620048426
A17K_fuzzy_called_somatic	103.294690543577	0	0	35.1391505805166	0	0	0	0	19.9246937114822	156.420342420618	0	0	0	0	28.8405243074922	0	0	0	0	0	0	18.3805984363148
A185_fuzzy_called_somatic	99.1938358518454	0	0	0	0	0	0	0	26.2319710675594	142.920604733891	0	16.5857640823131	0	0	0	0	0	0	0	0	0	1.06782426439077
A18C_fuzzy_called_somatic	102.150590443226	0	0	0	0	0	0	0	30.3081023588127	137.742168451063	0	0	0	0	0	0	0	0	0	0	0	10.7991387468979
A18R_fuzzy_called_somatic	109.838074752515	108.059558948627	48.0873837810318	0	0	0	26.2725957890222	0	0	142.777725531679	0	0	0	0	0	0	0	0	0	0	0	63.9646611971255
A18U_fuzzy_called_somatic	204.57721775652	69.7401476990915	37.3203803172619	0	0	0	0	0	0	128.750020257947	0	154.312094485038	0	0	0	0	0	0	0	0	0	70.3001394841413
A191_fuzzy_called_somatic	47.5266613704443	0	0	0	0	0	0	0	19.7175012312679	138.561401617712	0	0	0	0	0	0	0	0	0	0	0	7.19443578057621
A19D_fuzzy_called_somatic	44.9637294758146	0	0	0	0	0	0	0	34.2548005217412	150.781469512903	0	0	0	0	0	0	0	0	0	0	0	4.89541577053387e-07
A19E_fuzzy_called_somatic	48.6745691416422	0	0	0	31.6797929925139	0	0	0	41.4696842908201	156.383290389005	0	38.2822352229966	0	0	0	0	0	0	0	0	0	52.5104279630224
A19J_fuzzy_called_somatic	66.2256419074905	0	0	0	0	0	0	0	22.0930024562325	160.788466471802	0	0	0	0	0	0	0	0	0	0	0	7.89288916447472
A19L_fuzzy_called_somatic	158.329545204342	0	0	0	0	33.2500164573226	0	0	20.3216530312345	135.377113812287	0	0	0	0	0	0	0	0	0	0	0	27.7216714948135
A19T_fuzzy_called_somatic	103.359983851596	125.974355920671	0	0	0	0	0	0	30.2295654056056	138.209290239189	0	0	0	0	0	0	0	0	0	82.9158320274925	0	48.3109725554462
A1A5_fuzzy_called_somatic	47.0812260757487	37.2648942112353	0	0	0	0	0	0	27.3013368823851	139.07270742055	0	23.2946233676294	0	0	0	0	0	0	0	0	0	18.9852120424515
A1A6_fuzzy_called_somatic	55.4416947703003	0	20.6269552242927	0	0	0	19.8720088190605	0	0	164.428310139012	0	0	0	21.6904190886565	0	0	0	0	39.1861890182727	25.8643629234164	0	34.8900600169888
A1A7_fuzzy_called_somatic	165.258932105458	0	0	0	0	0	0	0	0	185.277153085933	0	0	0	0	0	0	0	0	0	0	0	170.463914808609
A1AE_fuzzy_called_somatic	61.9920515657408	0	0	0	37.9371106616113	0	0	253.730293599436	0	124.537034178612	0	0	0	0	0	0	0	0	0	0	0	29.8035099945997
A1AY_fuzzy_called_somatic	70.8110464936455	0	0	0	0	51.0112561287016	0	0	19.7429282241069	121.446491997489	0	0	0	0	0	0	0	0	0	0	0	26.9882771560573
A1BF_fuzzy_called_somatic	90.7406203391844	0	0	0	0	0	0	0	28.828236869394	159.431143396935	0	0	0	0	0	0	0	0	0	0	0	-6.05512980200729e-07
A1BJ_fuzzy_called_somatic	79.6194599058983	0	0	0	0	0	0	0	21.7836090088435	150.440829206274	0	0	0	0	0	0	0	0	0	0	0	5.15610187898446
A1BN_fuzzy_called_somatic	82.1652194106122	0	0	0	0	0	0	32.7034044275677	39.1278708442442	156.633093629351	0	0	0	0	0	0	0	0	0	0	0	14.3704116882249
A1C8_fuzzy_called_somatic	171.752375110862	0	0	56.8798924362245	0	85.2485371967773	0	0	30.3018674770908	127.360198440822	0	0	0	0	0	0	0	0	0	0	0	42.457129338223
A1CI_fuzzy_called_somatic	93.5786700666441	0	0	0	0	0	0	0	19.7073357751368	136.127235606567	0	0	0	0	0	0	0	0	0	0	0	1.58675855165231
A1E9_fuzzy_called_somatic	48.5430613128803	0	0	0	0	0	0	0	15.0177663119852	134.509416789808	0	0	0	0	0	0	0	0	0	0	0	3.92975558532669
A1EB_fuzzy_called_somatic	60.3420219668931	0	0	180.509689885305	0	0	0	0	0	138.95846981188	0	0	0	0	0	0	0	0	0	0	0	4.18981833592193
A1ED_fuzzy_called_somatic	44.0767593567826	0	0	0	0	0	0	0	0	115.800570043404	0	0	0	0	0	0	0	0	0	0	0	3.12267059981292
A1EG_fuzzy_called_somatic	95.6226493365729	0	0	0	0	0	0	0	13.2992421765728	144.023841123647	0	0	0	0	0	0	0	0	0	0	0	7.0542673632072
A1EH_fuzzy_called_somatic	48.2414137383968	0	0	0	0	0	0	0	13.7221375233472	142.036448430131	0	0	0	0	0	0	0	0	0	0	0	3.08125265746639e-07
A1EI_fuzzy_called_somatic	104.185503036802	0	16.5646049482703	0	0	0	0	0	0	129.154762103819	0	0	0	0	0	0	0	0	15.9473354698668	0	0	45.1477944412415
A1EJ_fuzzy_called_somatic	106.211520957165	0	0	0	0	0	0	0	16.0074876662785	140.638425524638	0	0	0	0	0	0	0	0	0	0	0	33.142565851918
A1EL_fuzzy_called_somatic	83.5710186674999	0	0	0	0	0	0	0	0	150.727345709056	0	0	0	0	0	0	0	0	0	0	0	11.7016356234444
A1FC_fuzzy_called_somatic	99.1904154911404	0	0	0	0	52.3268366089309	0	0	0	143.198328516656	0	24.8545464844828	0	0	27.6384064026027	25.5019034037726	0	0	0	0	0	24.2895630924144
A1GS_fuzzy_called_somatic	119.080089647634	0	0	101.701610596161	0	0	0	0	0	161.820676849014	0	0	0	0	0	0	0	0	0	0	0	26.3976229071918
A1GW_fuzzy_called_somatic	101.218735827654	0	0	0	0	0	0	0	26.0433221739239	146.635927585249	0	0	0	0	0	0	0	0	0	0	0	25.1020144131732
A1HT_fuzzy_called_somatic	48.3640878815258	0	0	0	0	0	0	0	12.6064994112491	152.021165089209	0	0	0	0	0	0	0	0	0	0	0	15.0082476180163
A1HV_fuzzy_called_somatic	76.2951561248692	0	0	31.0396370487579	0	0	0	0	29.3985096884163	139.187352261129	0	0	0	0	0	0	0	0	0	0	0	11.0793448768272
A1HW_fuzzy_called_somatic	173.419362731955	56.6814294077124	0	0	0	0	58.2795107226456	0	0	146.607274099937	0	0	0	0	0	0	0	0	0	0	0	35.0124230377502
A1HY_fuzzy_called_somatic	87.2155798708466	0	0	0	18.3187317234192	16.0941150206601	0	0	20.268438625793	129.076097165824	0	0	0	0	0	0	0	0	0	0	0	19.0270375934575
A1I0_fuzzy_called_somatic	42.2636246456634	0	114.041873435674	0	0	0	88.8541869481906	0	0	149.402829002029	0	0	0	0	0	0	0	0	0	0	40.9523551494583	38.4851308189843
A1I2_fuzzy_called_somatic	79.9492087624643	0	0	0	0	0	0	0	14.5351217864081	137.185812009675	0	0	0	0	0	0	0	0	0	0	0	18.3298574414529
A1I8_fuzzy_called_somatic	127.927418642702	0	0	0	0	0	0	0	28.8027299159101	136.515004933078	0	0	0	0	0	0	0	0	0	0	0	21.7548465083095
A1IC_fuzzy_called_somatic	49.7216058960601	0	0	0	0	0	0	0	21.6166609832293	133.258875722034	0	0	0	0	0	0	0	0	0	0	0	2.40285739867673
A1J5_fuzzy_called_somatic	94.429114541446	0	0	0	0	0	0	0	20.6853059083103	138.013035206684	0	0	0	0	0	0	0	0	0	0	0	22.87254434356
A1KU_fuzzy_called_somatic	111.881684684162	231.611627508566	133.374697453511	0	0	0	131.485340267967	0	0	149.881563605949	0	0	0	0	0	0	0	0	0	0	0	13.7650864798454
A1KW_fuzzy_called_somatic	149.815935908008	0	334.958846947643	0	0	0	0	0	0	146.931004646126	0	0	0	0	0	0	0	0	0	0	0	122.294212498223
A1L0_fuzzy_called_somatic	440.064148698379	558.725246057308	161.878736338824	0	0	0	328.9226637985	0	0	123.565729609349	0	159.040572750472	0	0	0	0	0	0	0	0	0	6.80290274716799
A1L2_fuzzy_called_somatic	206.682152427727	417.284990962492	114.949142424099	0	0	0	232.131422572191	0	0	148.670553977494	0	0	0	0	0	0	0	0	0	0	0	19.2817376359969
A1L3_fuzzy_called_somatic	0	342.188521533458	180.898846023603	0	0	0	0	0	0	125.593521322613	0	0	0	0	0	0	0	0	73.5100899865649	0	0	34.8090211337612
A1LG_fuzzy_called_somatic	131.409053452535	0	0	0	0	0	30.9071097279348	0	0	179.457220596434	0	0	0	0	0	0	0	0	47.428784626872	0	0	17.7978315962245
A1LK_fuzzy_called_somatic	152.303591647985	0	0	0	0	0	69.5533202128127	0	23.4198027782622	159.492930645628	0	0	0	0	32.9289203958369	0	0	0	0	0	0	26.3014343194751
A1LL_fuzzy_called_somatic	76.7891647769741	0	112.281639325642	0	254.391285206186	391.163018331067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.37489236013
A1LZ_fuzzy_called_somatic	118.597692690267	0	0	31.3944292981149	0	0	0	0	72.1062270463709	198.287491259501	0	0	0	0	0	0	0	0	0	0	0	8.61415970574603
A1M8_fuzzy_called_somatic	103.49141145392	0	0	0	0	0	0	0	15.3132939858675	145.505458002154	0	0	0	0	0	0	0	0	0	0	0	17.6898365580583
A1M9_fuzzy_called_somatic	69.0529035162768	0	0	0	0	0	0	26.8902475445748	25.9519212311942	143.275582563449	0	0	0	0	0	0	0	0	0	0	0	16.8293451445051
A1MI_fuzzy_called_somatic	71.0257052038749	0	0	0	0	25.9404876661767	0	0	24.4687171244495	157.429381971673	0	0	0	0	0	0	0	0	0	0	0	14.1357080338262
A1ML_fuzzy_called_somatic	51.086071427789	0	0	0	0	0	0	0	24.8061339084693	161.697312278234	0	0	0	0	0	0	0	0	0	0	0	12.4104823855081
A1MQ_fuzzy_called_somatic	89.1395758184512	0	0	0	0	0	0	0	27.070815690467	131.025692650776	0	0	0	0	0	0	0	0	0	0	0	5.76391584030614
A1MY_fuzzy_called_somatic	138.262815213971	0	0	0	0	91.5475887413108	0	0	0	139.62880906547	0	0	0	0	27.8207828999212	0	0	0	0	0	0	51.7400040793275
A1NH_fuzzy_called_somatic	48.0360690215457	0	0	0	0	0	0	0	22.8540785633436	150.675224194452	0	0	0	0	0	0	0	0	0	0	0	10.4346282206586
A1NN_fuzzy_called_somatic	126.91495755569	0	0	0	0	0	0	0	23.30745645717	139.745346336311	0	0	0	0	0	0	0	0	0	41.3560261348426	0	25.6762135159867
A1P8_fuzzy_called_somatic	83.8693115393725	0	0	0	0	0	0	15.9606645277237	24.6080637871225	157.456888255291	0	0	0	0	0	0	0	0	0	0	0	7.10507189049031
A1PB_fuzzy_called_somatic	87.9267223433636	0	0	0	0	0	0	0	238.669216701854	183.623861854796	0	0	0	0	0	0	0	0	0	0	0	45.7801990999863
A1PC_fuzzy_called_somatic	132.396480715912	0	0	0	0	0	0	0	0	157.471230621842	0	0	0	0	0	0	0	0	0	0	0	55.1322886622461
A1PH_fuzzy_called_somatic	241.66696286398	0	0	0	26.2958458989901	72.4388708415677	0	0	0	130.241802870112	0	0	0	0	0	0	0	0	0	0	0	37.3565175253499
A1Q1_fuzzy_called_somatic	135.469936580127	29.2073125120159	97.8125194312751	0	0	0	0	0	52.1928024518286	139.457843849023	0	0	0	0	0	0	0	0	0	0	0	37.85958517573
A1Q5_fuzzy_called_somatic	74.0758640541792	0	0	0	0	33.214397821459	0	0	0	142.740756513034	0	0	0	0	0	0	0	0	0	0	0	19.9689816113275
A1QL_fuzzy_called_somatic	42.1315033564956	0	0	0	0	0	0	0	18.4612960944997	129.154630158346	0	0	0	0	0	0	0	0	0	0	0	0.252570390658434
A1Y8_fuzzy_called_somatic	118.259926643027	0	0	92.670498629175	0	0	0	0	25.773823160171	141.990341741325	0	0	0	0	0	0	0	0	0	0	0	29.305409826302
A1ZD_fuzzy_called_somatic	93.7945151286977	0	46.8499098803192	0	0	0	0	0	26.9255783321999	158.293155699634	0	35.6959181725559	0	0	0	0	0	0	0	0	0	17.4409227865929
A1ZK_fuzzy_called_somatic	239.135533566889	84.2003176564501	0	0	0	0	0	0	31.3466603874507	141.724786235748	0	0	0	0	0	0	0	0	0	0	0	62.5927021534623
A1ZP_fuzzy_called_somatic	40.2964350325447	0	0	0	0	0	14.0741823260359	0	24.4407293535058	142.928201065864	0	0	0	0	0	0	0	14.5065724416947	0	0	0	12.7538797803548
A1ZU_fuzzy_called_somatic	86.145221127499	25.3296331798709	0	0	0	0	0	0	0	140.358089986998	0	19.3105828276529	0	0	0	0	0	0	0	0	0	63.8564728779796
A20P_fuzzy_called_somatic	93.3565097098912	0	0	0	0	0	0	0	21.7760976420503	144.35462410536	0	0	0	0	0	0	0	0	0	0	0	35.5127685426987
A20Q_fuzzy_called_somatic	67.1629849483606	0	0	0	17.6272755023167	0	0	0	23.0261658244223	131.45264872661	0	0	0	0	0	0	0	0	0	0	0	7.73092499829079
A20T_fuzzy_called_somatic	80.5278707975476	0	0	0	31.3708777398376	0	0	0	25.7810961654735	144.585102885054	0	0	0	0	0	17.3513247057165	0	0	0	0	0	0.383727706370337
A20V_fuzzy_called_somatic	99.6603516352975	0	0	0	0	36.893591710845	0	0	62.6985965361054	168.261620928993	0	0	0	0	0	0	0	0	0	0	0	37.4858391887585
A216_fuzzy_called_somatic	103.690142627206	0	0	113.049524439468	27.0282993959265	51.636477694455	0	0	65.2434394010039	110.825794288214	0	0	0	0	0	0	0	0	0	0	0	6.52632215372603
A217_fuzzy_called_somatic	148.786572611315	0	0	0	0	0	0	0	287.897157035782	126.522895486011	0	0	0	0	0	0	0	0	0	0	0	38.7933748668926
A22O_fuzzy_called_somatic	46.8648347744511	0	0	0	0	0	0	0	18.9532100689292	169.591590654028	0	0	0	0	0	0	0	0	0	0	0	0.59036450259174
A22Z_fuzzy_called_somatic	66.6781139741022	0	0	0	0	0	0	0	14.5158936533568	150.094310721005	0	0	0	0	0	0	0	0	0	0	0	2.71168165153642
A233_fuzzy_called_somatic	60.4311845545302	0	0	0	0	0	0	0	21.0057491204874	139.18703827641	0	0	0	0	0	0	0	0	0	0	0	3.37602804857272
A23B_fuzzy_called_somatic	73.4621089459559	0	0	0	0	0	0	0	21.4414214911299	152.994979470359	0	0	0	0	0	0	0	0	0	0	0	0.101490092555366
A23M_fuzzy_called_somatic	91.8310733139875	0	0	117.342120701944	0	78.2197150204813	0	0	30.8221566306839	115.899570999498	0	0	0	0	37.9316383139131	0	0	0	0	0	0	23.9537250194924
A23R_fuzzy_called_somatic	206.284458080071	285.229038545155	348.886625557212	0	0	0	58.6520828879787	0	0	137.785420259398	0	0	0	0	0	0	0	0	0	0	0	18.1623746701853
A240_fuzzy_called_somatic	88.2744468215877	253.102307773162	113.513840509901	0	0	0	0	0	33.4710249355205	145.648981602425	0	0	0	0	0	0	0	0	0	0	0	2.98939835740362
A24D_fuzzy_called_somatic	85.3056327016531	0	0	0	0	0	0	0	26.1795068560097	158.990126688917	0	0	0	0	0	0	0	0	0	0	0	13.5247337534202
A259_fuzzy_called_somatic	91.9340892713828	0	0	0	0	0	0	0	23.1023206843985	164.911320988968	0	0	0	0	0	0	0	0	0	0	0	15.0522690552509
A25B_fuzzy_called_somatic	170.585485685321	0	0	35.9540467380944	0	0	0	0	164.010148302881	152.18399991756	0	45.6415760433087	0	0	39.9047573425844	0	0	0	0	0	0	101.719985970252
A25S_fuzzy_called_somatic	105.618989250808	24.4052502422183	0	0	0	0	0	0	0	160.644402140611	0	0	0	0	0	0	0	0	0	25.7211116765444	0	55.610246689818
A25T_fuzzy_called_somatic	20.5911159907293	0	0	0	0	54.7878413158065	0	0	28.8042592520776	162.928056050184	0	0	0	0	0	0	0	0	0	0	0	3.88872739120279
A25V_fuzzy_called_somatic	46.4546646531243	0	0	0	0	0	0	0	10.389407310869	125.97126728735	0	0	0	0	0	0	0	0	0	0	0	4.1846607486568
A25W_fuzzy_called_somatic	62.1855364229967	0	0	0	0	0	0	0	20.4571063625992	151.85377469069	0	0	0	0	0	0	0	0	0	0	0	5.50358252371427
A25Y_fuzzy_called_somatic	66.9503077792159	0	0	0	0	0	0	0	0	181.048535340768	0	0	0	0	0	0	0	0	0	0	0	11.0011568800159
A262_fuzzy_called_somatic	60.0595921580729	45.7060444651172	53.5093955793643	0	0	0	0	0	28.4067137880784	147.285871922707	0	0	0	0	0	0	0	0	0	0	0	17.0323820866597
A264_fuzzy_called_somatic	137.998315771587	0	22.9642556548504	0	0	0	0	0	0	142.516224790376	0	20.0722937870023	0	0	0	0	0	0	0	34.1392705702206	0	43.3096394259642
A266_fuzzy_called_somatic	55.0427392133173	0	0	0	0	0	0	0	26.5906740920119	156.266306229751	0	0	0	0	0	0	0	0	0	0	0	5.10028046491954
A26A_fuzzy_called_somatic	64.3393345999677	0	22.244736848632	0	0	33.6813484948672	0	0	18.5283459832626	123.332266610994	0	26.0351889544629	0	0	0	0	0	0	0	0	24.83261085193	19.0061676558833
A26C_fuzzy_called_somatic	72.0407642054977	0	0	0	0	0	0	0	0	151.689964911993	0	0	0	0	0	0	0	0	0	0	0	6.26927088250912
A26G_fuzzy_called_somatic	74.5430990676856	0	0	183.936418617509	0	0	0	0	38.3043033335407	144.886332270135	0	0	0	0	128.419781625263	0	0	0	0	0	0	2.91006508586622
A26J_fuzzy_called_somatic	86.0054684044724	0	0	0	0	0	0	0	18.0077466111868	145.506936373098	0	0	0	0	0	0	0	0	0	0	0	14.479848611243
A26L_fuzzy_called_somatic	99.5423148336374	0	0	20.396974630592	0	0	0	0	0	148.275529698561	0	0	0	0	0	0	0	0	0	0	0	23.78518083721
A26S_fuzzy_called_somatic	36.820565317789	0	0	0	0	0	0	0	9.77739833143003	134.712649286235	0	0	0	0	0	0	0	0	0	0	0	4.689387064546
A27C_fuzzy_called_somatic	59.9511995198046	0	0	0	0	0	0	0	13.5713091813787	146.37196223192	0	0	0	0	0	0	0	0	0	0	0	3.10552906689674
A27F_fuzzy_called_somatic	123.84117739843	0	0	0	0	0	0	0	115.534837198829	176.702679230885	0	0	0	0	0	0	0	0	0	0	0	8.92130617185637
A27H_fuzzy_called_somatic	120.214420790125	0	34.0031362812884	49.8408248723459	0	0	0	0	179.279128510439	160.581266780977	0	30.8912233495299	0	0	0	0	0	0	0	0	0	27.189999415294
A28V_fuzzy_called_somatic	68.6294653205054	0	0	0	0	0	0	0	28.6659919466259	141.659960587262	0	0	0	0	0	0	0	0	0	0	0	0.0445821456071656
A29B_fuzzy_called_somatic	44.1334626037943	0	0	0	0	0	0	0	0	163.410390183626	0	0	0	0	0	0	0	0	0	0	0	20.4561472125798
A2A0_fuzzy_called_somatic	77.1011153552352	0	0	0	0	0	0	0	24.5121330238677	158.592115533563	0	0	0	0	0	0	0	0	0	0	0	4.79463608733431
A2BK_fuzzy_called_somatic	108.707594893599	0	0	0	0	195.389490197976	0	0	0	125.265008742524	0	0	0	0	0	0	0	0	0	0	0	43.6379061659017
A2C5_fuzzy_called_somatic	102.644083361103	0	0	0	0	0	0	0	14.9174050453163	128.474398507493	0	0	0	0	0	0	0	0	0	0	0	27.9641130860878
A2C9_fuzzy_called_somatic	113.06580715723	0	0	0	0	0	0	0	401.369978673049	205.097289065023	0	0	0	0	0	0	0	0	0	0	0	3.46692510469779
A2CN_fuzzy_called_somatic	79.1191436212669	0	0	0	0	0	0	0	15.241322859602	152.639533897194	0	0	0	0	0	0	0	0	0	0	0	-3.78062736672291e-07
A2CP_fuzzy_called_somatic	72.5174647498506	0	0	0	0	0	0	0	26.4446180334435	147.416726318371	0	0	0	0	0	0	0	0	0	0	0	1.62119089833459
A2CU_fuzzy_called_somatic	61.4895324345078	0	0	0	0	0	0	0	21.3016324135889	155.158438099739	0	0	0	0	0	0	0	0	0	0	0	4.05039705216387
A2DF_fuzzy_called_somatic	150.200948088608	0	0	0	0	0	0	0	25.9214987541304	169.454968055737	0	0	0	0	23.560711433581	0	0	0	0	0	0	48.8618736679437
A2GN_fuzzy_called_somatic	78.6926937747305	0	0	0	0	0	0	0	20.8515425852165	159.402934683831	0	0	0	0	0	0	0	0	0	0	0	0.0528289562220152
A2GT_fuzzy_called_somatic	58.0217124113672	0	0	0	0	0	0	0	30.7168620344907	138.608065162172	0	0	0	0	0	0	0	0	0	0	0	23.6533603919705
A2H5_fuzzy_called_somatic	144.338912165206	0	0	32.2689246982267	0	0	0	0	0	159.677501728716	0	0	0	0	0	0	0	43.991682506122	0	67.0696797612263	0	49.6532991405024
A2HQ_fuzzy_called_somatic	88.8415650594988	0	0	0	24.9705323123124	0	0	0	46.8891217948506	170.396518708047	0	0	0	0	0	0	0	0	0	0	0	17.9022621252913
A2HS_fuzzy_called_somatic	51.1733775057909	0	0	0	0	0	0	0	12.2285376544151	123.091106681392	0	0	0	0	0	0	0	0	0	0	0	11.506978158402
A2HT_fuzzy_called_somatic	55.5192204195319	0	0	0	0	0	0	0	17.4319549954296	122.727277281403	0	0	0	0	0	0	0	0	0	0	0	1.3215473036359
A2IZ_fuzzy_called_somatic	0	465.023011084316	347.857989776112	0	0	0	0	0	0	133.772017883944	0	0	0	0	0	0	0	0	0	0	0	66.3469812556277
A2J0_fuzzy_called_somatic	152.189546828504	254.616426250391	661.523745149578	0	0	0	0	0	0	120.274946438117	0	69.80633417955	0	0	0	0	0	0	0	0	0	42.5890011538615
A2J4_fuzzy_called_somatic	34.2858061902184	141.444254567818	240.811186197008	0	0	0	78.8703375986822	0	0	142.943673970453	0	0	0	0	0	0	0	0	0	0	0	43.6447414758205
A2KA_fuzzy_called_somatic	0	0	0	0	0	0	0	0	39.1441477261011	146.275454929566	0	0	0	0	563.94059863029	0	0	0	0	0	0	13.6397987140438
A2KB_fuzzy_called_somatic	48.4742977267217	0	0	0	0	0	0	0	17.2316265737183	137.317319566136	0	0	0	0	0	0	0	0	0	0	0	2.97675613342409
A2KJ_fuzzy_called_somatic	108.753174125723	0	0	0	0	36.5449175221118	0	0	53.0111624754059	144.240400254774	0	0	0	0	0	0	0	0	0	0	0	14.4503456219846
A2LA_fuzzy_called_somatic	91.2073560786125	0	0	0	0	89.7389042621264	0	0	0	116.555204301453	0	0	0	0	0	0	0	0	0	0	0	37.4985353578079
A2LK_fuzzy_called_somatic	72.1034836377606	0	0	0	0	0	0	0	26.061324993905	146.964422017671	0	0	0	0	0	0	0	0	0	0	0	24.8707693506639
A2LT_fuzzy_called_somatic	63.1404301042077	0	0	0	0	0	0	0	29.4318841180616	162.847763971782	0	0	0	0	0	0	0	0	0	0	0	12.5799218059485
A2LV_fuzzy_called_somatic	76.6563834011575	0	0	0	0	37.4764712246604	0	0	23.5129013009198	180.497478499281	0	0	0	0	0	0	0	0	23.9042863793004	0	0	16.9524791946808
A2LY_fuzzy_called_somatic	45.5040480469752	0	0	0	0	0	0	41.6013903315579	24.8330215372027	151.64950098502	0	0	0	32.8721353366569	0	0	0	0	34.9009613758925	0	0	16.6389423866951
A2M5_fuzzy_called_somatic	42.3295991898663	0	0	0	0	0	0	0	21.2026508439308	147.460619887186	0	0	0	0	0	0	0	0	0	0	0	2.0071300790168
A2MI_fuzzy_called_somatic	50.2751796389742	0	0	0	0	0	0	0	32.4593672755006	167.176671722998	0	0	0	0	0	0	0	0	0	0	0	2.0887813625271
A2N1_fuzzy_called_somatic	62.8656288177299	0	0	0	0	0	0	0	20.4109204297089	149.449664383644	0	0	0	0	0	0	0	0	0	0	0	1.27378636891768
A2NF_fuzzy_called_somatic	41.3741319782884	0	0	0	0	0	0	0	19.06930308372	135.303493945238	0	0	0	0	0	0	0	0	0	0	0	4.25307099275315
A2OL_fuzzy_called_somatic	64.2441344566776	0	0	0	0	0	0	0	20.4845773543668	152.036697519381	0	0	0	0	0	0	0	0	0	0	0	2.23459066957497
A2OV_fuzzy_called_somatic	48.810545294572	0	0	0	0	0	0	0	19.4357087856397	140.24520130786	0	0	0	0	0	0	0	0	0	0	0	2.5085446119281
A2OW_fuzzy_called_somatic	50.7276936046377	0	0	0	0	0	0	0	12.889593478089	139.257417493459	0	0	0	0	0	0	0	0	0	0	0	0.125295423814237
A2PK_fuzzy_called_somatic	57.0304327499527	0	0	0	0	0	0	0	29.3151684262338	141.624641906149	0	0	0	0	0	0	0	0	20.4985201603576	0	0	1.53123675730671
A2Q1_fuzzy_called_somatic	71.1915724598613	0	0	0	0	0	0	0	20.0203675147931	149.788060228657	0	0	0	0	0	0	0	0	0	0	0	-2.0331094674475e-07
A2Q2_fuzzy_called_somatic	53.7533551088845	0	0	0	0	0	0	0	23.9008928402905	154.14320435876	0	0	0	0	0	0	0	0	0	0	0	2.20254769206468
A2Q8_fuzzy_called_somatic	38.6071684341523	0	0	0	0	0	0	0	21.9917459114563	127.538804051502	0	0	0	0	0	0	0	0	0	0	0	5.86228160288954
A2QD_fuzzy_called_somatic	73.2172159238852	0	0	0	0	0	0	0	13.9114762617566	141.871308157421	0	0	0	0	0	0	0	0	0	0	0	-3.4306285101593e-07
